parent_id,source_file,status,attempt,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,candidate_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,converged,relaxation_steps,relaxation_seconds,total_energy_ev,energy_per_atom_ev,output_file
ob9,/root/Mattergen/OBELIX/cifs/ob9.cif,ok,0,,Li2.67 Mg0.67 P2 S6,Li2.6668 Mg0.6666 P2 S6,Li2.6668 Mg0.6666 P2 S6,14,0,0.0,spacegroup+split_site_pairs,random,2,0,P,3,1x3x1,3.333333333332966e-05,1.4814814814807015e-05,True,0.0003081214368207963,0.0003112356053532883,1.0380561775241715e-05,True,,3,1,34,Li8 Mg2 P6 S18,mattersim,True,True,19,6.865626933002204,-152.44100952148438,-4.48355910357307,/root/Mattergen/results/obelix_random10_321/cifs/ob9_ordered.cif
oi6,/root/Mattergen/OBELIX/cifs/oi6.cif,ok,0,,Li7 Sb1 O6,Li7 Sb1 O6,Li7 Sb1 O6,15,0,0.0,spacegroup,random,0,0,,3,3x1x1,0.04166666666666666,0.027777777777777762,True,0.0,0.012195121951219523,0.012195121951219523,True,,3,1,41,Li20 Sb3 O18,mattersim,True,True,37,25.97344553199946,-215.5694122314453,-5.2577905422303735,/root/Mattergen/results/obelix_random10_321/cifs/oi6_ordered.cif
opo,/root/Mattergen/OBELIX/cifs/opo.cif,ok,0,,Li4.8 Sn4.8 S12,Li2.523 Sn2.369 S6,Li2.523 Sn2.369 S6,14,0,0.0,spacegroup,random,0,0,,6,3x2x1,0.041666666666666685,0.023230769230769235,True,0.00941567715346639,0.02020202020202022,0.010786343048553831,True,,9,1,66,Li16 Sn14 S36,mattersim,True,True,28,7.220390871996642,-279.74627685546875,-4.238579952355587,/root/Mattergen/results/obelix_random10_321/cifs/opo_ordered.cif
ozo,/root/Mattergen/OBELIX/cifs/ozo.cif,ok,0,,Na0.3 Li0.2 La0.5 Nb2 O6,Na0.3 Li0.2 La0.5 Nb2 O6,Na0.3 Li0.2 La0.5 Nb2 O6,9,0,0.0,spacegroup,random,0,0,,4,2x2x1,0.04999999999999999,0.012499999999999997,True,0.0,0.005555555555555557,0.005555555555555557,True,,1,1,36,Na1 Li1 La2 Nb8 O24,mattersim,True,True,39,8.68535575200076,-307.3735656738281,-8.538154602050781,/root/Mattergen/results/obelix_random10_321/cifs/ozo_ordered.cif
p81,/root/Mattergen/OBELIX/cifs/p81.cif,copied_ordered,0,,Li4 Al4 Cl16,Li4 Al4 Cl16,Li4 Al4 Cl16,24,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,24,Li4 Al4 Cl16,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/p81_ordered.cif
p9u,/root/Mattergen/OBELIX/cifs/p9u.cif,ok,0,,Li24 P4 S20 I4,Li6.006 P1 S5 I1,Li6.006 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,2,1x2x1,0.031,0.007833333333333336,True,0.00024840606110787533,0.0,0.0,True,,3,1,26,Li12 P2 S10 I2,mattersim,True,True,7,1.6838861349970102,-105.76226043701172,-4.0677792475773735,/root/Mattergen/results/obelix_random10_321/cifs/p9u_ordered.cif
pa1,/root/Mattergen/OBELIX/cifs/pa1.cif,ok,0,,Li26.4 Ge2.4 P1.6 S20 I4,Li6.6148 Ge0.6146 P0.3854 S5 I1,Li6.6148 Ge0.6146 P0.3854 S5 I1,41,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,8,2x2x2,0.047900000000000054,0.01797820512820514,True,0.0011043345563392162,0.0018888289260658407,0.0007844943697266245,True,,9,1,109,Li53 Ge5 P3 S40 I8,mattersim,True,True,44,13.630149896001967,-435.0778503417969,-3.991539911392632,/root/Mattergen/results/obelix_random10_321/cifs/pa1_ordered.cif
pbz,/root/Mattergen/OBELIX/cifs/pbz.cif,ok,0,,Li15 V1 Ge3 O16,Li15.0 V1 Ge3 O16,Li15.0 V1 Ge3 O16,56,0,0.0,spacegroup+split_site_pairs,random,4,0,Li,1,1x1x1,0.0050000000000000044,0.0009523809523809532,True,1.1102230246251565e-16,0.0,0.0,True,,5,1,35,Li15 V1 Ge3 O16,mattersim,True,True,81,50.34242390500003,-198.94171142578125,-5.684048897879464,/root/Mattergen/results/obelix_random10_321/cifs/pbz_ordered.cif
pe2,/root/Mattergen/OBELIX/cifs/pe2.cif,ok,0,,Li17 Sb13 S28,Li8.5 Sb6.5 S14,Li8.5 Sb6.5 S14,33,0,0.0,spacegroup+split_site_pairs,random,4,0,Sb,2,2x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,1,58,Li17 Sb13 S28,mattersim,True,True,27,6.121911981004814,-244.50794982910156,-4.215654307398303,/root/Mattergen/results/obelix_random10_321/cifs/pe2_ordered.cif
pg8,/root/Mattergen/OBELIX/cifs/pg8.cif,ok,0,,Li9 Ti9 Fe3 P18 O72,Li3.0 Ti3 Fe1 P6 O24,Li3.0 Ti3 Fe1 P6 O24,60,0,0.0,spacegroup,random,0,0,,3,1x1x3,0.013444444444444453,0.006303030303030288,True,2.7755575615628914e-17,0.0,0.0,True,,5,1,111,Li9 Ti9 Fe3 P18 O72,mattersim,True,True,153,61.67653410099592,-827.4515380859375,-7.454518361134572,/root/Mattergen/results/obelix_random10_321/cifs/pg8_ordered.cif
pql,/root/Mattergen/OBELIX/cifs/pql.cif,ok,0,,Li64 Si8 P32,Li64.00008 Si8 P32,Li64.00008 Si8 P32,124,0,0.0,spacegroup,random,0,0,,1,1x1x1,3.3333333333551707e-06,7.407407407455935e-07,True,2.9585776051277435e-07,0.0,0.0,True,,4,1,104,Li64 Si8 P32,mattersim,True,True,30,9.678729513994767,-405.01287841796875,-3.8943546001727762,/root/Mattergen/results/obelix_random10_321/cifs/pql_ordered.cif
pwr,/root/Mattergen/OBELIX/cifs/pwr.cif,ok,0,,Li7.22 Si1.5 P0.5 O8,Li7.222 Si1.5 P0.5 O8,Li7.222 Si1.5 P0.5 O8,28,0,0.0,spacegroup+split_site_pairs,random,6,0,Li,4,2x2x1,0.01100000000000001,0.0055714285714286,True,6.743933258795964e-05,0.0010099479876786166,0.000942508655090657,True,,0,1,69,Li29 Si6 P2 O32,mattersim,True,True,46,24.330487415994867,-419.9383239746094,-6.0860626662986865,/root/Mattergen/results/obelix_random10_321/cifs/pwr_ordered.cif
qa9,/root/Mattergen/OBELIX/cifs/qa9.cif,copied_ordered,0,,Li6 B2 N4,Li6 B2 N4,Li6 B2 N4,12,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,12,Li6 B2 N4,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/qa9_ordered.cif
qbb,/root/Mattergen/OBELIX/cifs/qbb.cif,copied_ordered,0,,Li3 Br1 O1,Li3 Br1 O1,Li3 Br1 O1,5,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,5,Li3 Br1 O1,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/qbb_ordered.cif
qer,/root/Mattergen/OBELIX/cifs/qer.cif,ok,0,,Li16 Sn2 Ge2 Se16,Li16 Sn2.044 Ge1.956 Se16,Li16 Sn2.044 Ge1.956 Se16,48,0,0.0,spacegroup+split_site_pairs,random,12,0,Li,1,1x1x1,0.01100000000000001,0.000733333333333334,True,0.0012222222222222287,0.0,0.0,True,,9,1,36,Li16 Sn2 Ge2 Se16,mattersim,True,True,22,4.315677168000548,-137.29185485839844,-3.813662634955512,/root/Mattergen/results/obelix_random10_321/cifs/qer_ordered.cif
qno,/root/Mattergen/OBELIX/cifs/qno.cif,ok,0,,Li6 Ti12 P18 O72,Li2 Ti4 P6 O24,Li2 Ti4 P6 O24,48,0,0.0,spacegroup,random,0,0,,3,3x1x1,0.016666666666666635,0.004861111111111098,True,0.0,0.0,0.0,True,,1,1,108,Li6 Ti12 P18 O72,mattersim,True,True,47,16.45065257800161,-834.52587890625,-7.727091471354167,/root/Mattergen/results/obelix_random10_321/cifs/qno_ordered.cif
qy4,/root/Mattergen/OBELIX/cifs/qy4.cif,copied_ordered,0,,Na20 Li12 Ti8 S32,Na10 Li6 Ti4 S16,Na10 Li6 Ti4 S16,36,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,36,Na10 Li6 Ti4 S16,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/qy4_ordered.cif
r99,/root/Mattergen/OBELIX/cifs/r99.cif,ok,0,,Li0.56 La2.48 Mg2 W2 O12,Li0.56 La2.48 Mg2 W2 O12,Li0.56 La2.48 Mg2 W2 O12,20,0,0.0,spacegroup,random,0,0,,5,5x1x1,0.032000000000000056,0.010399999999999996,True,0.0,0.003936311366651929,0.003936311366651929,True,,2,1,95,Li3 La12 Mg10 W10 O60,mattersim,True,True,96,35.56637552000029,-704.5056762695312,-7.415849223889802,/root/Mattergen/results/obelix_random10_321/cifs/r99_ordered.cif
ro9,/root/Mattergen/OBELIX/cifs/ro9.cif,copied_ordered,0,,Li6 B2 P4 O16,Li6 B2 P4 O16,Li6 B2 P4 O16,28,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,28,Li6 B2 P4 O16,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/ro9_ordered.cif
rr5,/root/Mattergen/OBELIX/cifs/rr5.cif,copied_ordered,0,,Li6 Ti12 P18 O72,Li2 Ti4 P6 O24,Li2 Ti4 P6 O24,36,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,36,Li2 Ti4 P6 O24,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/rr5_ordered.cif
rty,/root/Mattergen/OBELIX/cifs/rty.cif,ok,0,,Li20 Sn1.32 Ge0.66 P4 S24,Li19.944 Sn1.31648 Ge0.68352 P4 S24,Li19.944 Sn1.31648 Ge0.68352 P4 S24,70,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.045880000000000004,0.01259,True,0.0008328175095123069,0.0035894357743097224,0.0035379937655023626,True,,3,1,100,Li40 Sn3 Ge1 P8 S48,mattersim,True,True,111,32.42314181399706,-428.57916259765625,-4.285791625976563,/root/Mattergen/results/obelix_random10_321/cifs/rty_ordered.cif
rwr,/root/Mattergen/OBELIX/cifs/rwr.cif,copied_ordered,0,,Li64 Ge8 P32,Li64 Ge8 P32,Li64 Ge8 P32,104,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,104,Li64 Ge8 P32,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/rwr_ordered.cif
s2v,/root/Mattergen/OBELIX/cifs/s2v.cif,approximation_warning,0,Occupancy error 0.111000 exceeds tolerance 0.050000,Li44.56 La23.6 Zr16 Fe1.52 O96,Li22.284 La11.808 Zr8 Fe0.756 O48,Li22.284 La11.808 Zr8 Fe0.756 O48,104,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.11099999999999999,0.030307692307692296,False,7.66204012830618e-05,0.011933069132540719,0.011910637501901966,True,,2,1,90,Li21 La12 Zr8 Fe1 O48,mattersim,True,True,56,19.863039595999,-663.1095581054688,-7.367883978949653,/root/Mattergen/results/obelix_random10_321/cifs/s2v_ordered.cif
sg0,/root/Mattergen/OBELIX/cifs/sg0.cif,copied_ordered,0,,Li4 Sc4 O8,Li2 Sc2 O4,Li2 Sc2 O4,8,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,8,Li2 Sc2 O4,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/sg0_ordered.cif
sib,/root/Mattergen/OBELIX/cifs/sib.cif,ok,0,,Li0.44 La2.52 Mg2 W2 O12,Li0.44 La2.52 Mg2 W2 O12,Li0.44 La2.52 Mg2 W2 O12,20,0,0.0,spacegroup,random,0,0,,5,5x1x1,0.04599999999999996,0.015999999999999993,True,2.7755575615628914e-17,0.005386479935362343,0.005386479935362343,True,,8,1,94,Li2 La12 Mg10 W10 O60,mattersim,True,True,68,23.30318933599483,-699.2394409179688,-7.438717456574135,/root/Mattergen/results/obelix_random10_321/cifs/sib_ordered.cif
skm,/root/Mattergen/OBELIX/cifs/skm.cif,copied_ordered,0,,Li10 Bi2 O10,Li5 Bi1 O5,Li5 Bi1 O5,11,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,11,Li5 Bi1 O5,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/skm_ordered.cif
sqm,/root/Mattergen/OBELIX/cifs/sqm.cif,ok,0,,Ba4 Sr4 Li48 La16 Ta16 O96,Ba1.998 Sr2.0004 Li24 La8.0004 Ta8 O48,Ba1.998 Sr2.0004 Li24 La8.0004 Ta8 O48,104,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.040000000000000036,0.01203333333333334,True,2.1455856418540337e-05,0.0,0.0,True,,0,1,92,Ba2 Sr2 Li24 La8 Ta8 O48,mattersim,True,True,58,21.12372676999803,-675.3949584960938,-7.341249548870584,/root/Mattergen/results/obelix_random10_321/cifs/sqm_ordered.cif
t0h,/root/Mattergen/OBELIX/cifs/t0h.cif,copied_ordered,0,,Li8 Zr4 O12,Li4 Zr2 O6,Li4 Zr2 O6,12,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,12,Li4 Zr2 O6,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/t0h_ordered.cif
t2c,/root/Mattergen/OBELIX/cifs/t2c.cif,ok,0,,Li24 P4 Se3.6 S16.4 Br4,Li6.006 P1 Se0.9 S4.1 Br1,Li6.006 P1 Se0.9 S4.1 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,2,1x2x1,0.035666666666666666,0.0156875,True,0.0002484060611078198,0.007692307692307693,0.007660369770165251,True,,1,1,26,Li12 P2 Se2 S8 Br2,mattersim,True,True,33,8.997512093003024,-105.05123138427734,-4.040431976318359,/root/Mattergen/results/obelix_random10_321/cifs/t2c_ordered.cif
t3k,/root/Mattergen/OBELIX/cifs/t3k.cif,ok,0,,Li15.2 Mn7.2 Ga0.8 Cl32,Li3.8 Mn1.8 Ga0.2 Cl8,Li3.8 Mn1.8 Ga0.2 Cl8,14,0,0.0,spacegroup,random,0,0,,4,1x2x2,0.025000000000000022,0.01250000000000001,True,0.0,0.003689064558629775,0.003689064558629775,True,,4,1,55,Li15 Mn7 Ga1 Cl32,mattersim,True,True,14,3.3852000910046627,-235.77781677246094,-4.286869395862926,/root/Mattergen/results/obelix_random10_321/cifs/t3k_ordered.cif
tbj,/root/Mattergen/OBELIX/cifs/tbj.cif,ok,0,,Li40 La24 Sb16 O96,Li19.944 La12 Sb8 O48,Li19.944 La12 Sb8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.020000000000000018,0.006809523809523821,True,0.000492048659063965,0.0,0.0,True,,9,1,88,Li20 La12 Sb8 O48,mattersim,True,True,72,26.233228499004326,-579.5465698242188,-6.585756475275213,/root/Mattergen/results/obelix_random10_321/cifs/tbj_ordered.cif
tbu,/root/Mattergen/OBELIX/cifs/tbu.cif,ok,0,,Li7 Zn1 Ga1 P4 O16,Li7 Zn1 Ga1 P4 O16,Li7 Zn1 Ga1 P4 O16,32,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,1,1,29,Li7 Zn1 Ga1 P4 O16,mattersim,True,True,39,18.43982449000032,-184.37472534179688,-6.357749149717134,/root/Mattergen/results/obelix_random10_321/cifs/tbu_ordered.cif
tjh,/root/Mattergen/OBELIX/cifs/tjh.cif,ok,0,,Li10.2 Al4.2 Ge7.8 P18 O72,Li2.94 Al0.948 Ge3.052 P6 O24,Li2.94 Al0.948 Ge3.052 P6 O24,48,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.020000000000000018,0.0077037037037037005,True,0.013101749042384106,0.011562364503540978,0.0,True,,2,1,37,Li3 Al1 Ge3 P6 O24,mattersim,True,True,96,46.72784308499831,-253.60426330566406,-6.854169278531461,/root/Mattergen/results/obelix_random10_321/cifs/tjh_ordered.cif
tka,/root/Mattergen/OBELIX/cifs/tka.cif,copied_ordered,0,,Li4 Si8 N12,Li2 Si4 N6,Li2 Si4 N6,12,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,12,Li2 Si4 N6,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/tka_ordered.cif
tvf,/root/Mattergen/OBELIX/cifs/tvf.cif,ok,0,,Li12 H16 I4 N8,Li12 H16.002 I4 N8,Li12 H16.002 I4 N8,42,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.00033333333333340764,6.666666666667598e-05,True,2.999850007501248e-05,0.0,0.0,True,,2,1,40,Li12 H16 I4 N8,mattersim,True,True,90,25.396984633996908,-174.30592346191406,-4.357648086547852,/root/Mattergen/results/obelix_random10_321/cifs/tvf_ordered.cif
tws,/root/Mattergen/OBELIX/cifs/tws.cif,copied_ordered,0,,Li24 Zr8 O28,Li12 Zr4 O14,Li12 Zr4 O14,30,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,30,Li12 Zr4 O14,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/tws_ordered.cif
u0c,/root/Mattergen/OBELIX/cifs/u0c.cif,ok,0,,Li9.6 Mg1.6 Ti12.8 O32,Li2.4 Mg0.4 Ti3.2 O8,Li2.4 Mg0.4 Ti3.2 O8,14,0,0.0,spacegroup,random,0,0,,3,1x1x3,0.033333333333333326,0.013555555555555569,True,3.469446951953614e-18,0.00952380952380949,0.00952380952380949,True,,3,1,42,Li7 Mg1 Ti10 O24,mattersim,True,True,27,15.702746251998178,-331.1431579589844,-7.884360903785343,/root/Mattergen/results/obelix_random10_321/cifs/u0c_ordered.cif
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,ok,0,,Li48 Ca8 La16 Nb16 O96,Li24 Ca3.9996 La8.0004 Nb8 O48,Li24 Ca3.9996 La8.0004 Nb8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.006666666666666654,0.0020916666666666514,True,4.34782608696449e-06,0.0,0.0,True,,7,1,92,Li24 Ca4 La8 Nb8 O48,mattersim,True,True,90,35.74026788799529,-653.29248046875,-7.101005222486413,/root/Mattergen/results/obelix_random10_321/cifs/uaz_ordered.cif
ueu,/root/Mattergen/OBELIX/cifs/ueu.cif,ok,0,,Li45.92 La24 Zr12 Ta4 O96,Li22.944 La12 Zr5.904 Ta1.976 O48,Li22.944 La12 Zr5.904 Ta1.976 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.015000000000000013,0.004370370370370382,True,0.000958216151531549,0.000328607188765484,0.0001268000034846395,True,,5,1,91,Li23 La12 Zr6 Ta2 O48,mattersim,True,True,81,29.574760755996977,-672.1471557617188,-7.386232480898008,/root/Mattergen/results/obelix_random10_321/cifs/ueu_ordered.cif
uex,/root/Mattergen/OBELIX/cifs/uex.cif,ok,0,,K2 Na4 Li6 Fe4 Si24 O60,K2 Na4 Li6 Fe4 Si24 O60,K2 Na4 Li6 Fe4 Si24 O60,104,0,0.0,spacegroup+split_site_pairs,random,4,0,Na,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,1,100,K2 Na4 Li6 Fe4 Si24 O60,mattersim,True,True,34,7.289418977001333,-724.597412109375,-7.24597412109375,/root/Mattergen/results/obelix_random10_321/cifs/uex_ordered.cif
ui6,/root/Mattergen/OBELIX/cifs/ui6.cif,ok,0,,Li20.7 Si2.16 Sn0.54 P3.3 S24,Li20.648 Si2.16 Sn0.54 P3.3 S24,Li20.648 Si2.16 Sn0.54 P3.3 S24,62,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.04999999999999999,0.010607142857142858,True,0.0006075112693340046,0.0042181732966196095,0.0041513470569928684,True,,1,1,101,Li41 Si4 Sn1 P7 S48,mattersim,True,True,50,13.671113368000078,-440.136962890625,-4.357791711788367,/root/Mattergen/results/obelix_random10_321/cifs/ui6_ordered.cif
um1,/root/Mattergen/OBELIX/cifs/um1.cif,ok,0,,Li18 Ga18 Ge18 O72,Li6 Ga6 Ge6 O24,Li6 Ga6 Ge6 O24,42,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,5,1,42,Li6 Ga6 Ge6 O24,mattersim,True,True,44,19.75579666900012,-254.4705810546875,-6.058823358444941,/root/Mattergen/results/obelix_random10_321/cifs/um1_ordered.cif
uox,/root/Mattergen/OBELIX/cifs/uox.cif,ok,0,,Li7.4 Zn1.4 Ga0.6 P4 O16,Li7.4 Zn1.4 Ga0.6 P4 O16,Li7.4 Zn1.4 Ga0.6 P4 O16,32,0,0.0,spacegroup,random,0,0,,2,2x1x1,0.025000000000000022,0.013636363636363646,True,1.1102230246251565e-16,0.003459010722933243,0.0034590107229332395,True,,2,1,59,Li15 Zn3 Ga1 P8 O32,mattersim,True,True,43,21.354800569999497,-370.95941162109375,-6.28744765459481,/root/Mattergen/results/obelix_random10_321/cifs/uox_ordered.cif
ur9,/root/Mattergen/OBELIX/cifs/ur9.cif,copied_ordered,0,,Li6 Zr12 P18 O72,Li2 Zr4 P6 O24,Li2 Zr4 P6 O24,36,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,36,Li2 Zr4 P6 O24,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/ur9_ordered.cif
usu,/root/Mattergen/OBELIX/cifs/usu.cif,ok,0,,Li8.8 Al0.8 Sn1.2 S8,Li8.8266 Al0.8 Sn1.2 S8,Li8.8266 Al0.8 Sn1.2 S8,28,0,0.0,spacegroup+split_site_pairs,random,9,0,Li,4,2x1x2,0.040000000000000036,0.01620909090909088,True,0.0007515396391387652,0.00559910414333703,0.004847564504198265,True,,3,1,76,Li36 Al3 Sn5 S32,mattersim,True,True,42,12.167892784003925,-319.8089599609375,-4.2080126310649675,/root/Mattergen/results/obelix_random10_321/cifs/usu_ordered.cif
uu4,/root/Mattergen/OBELIX/cifs/uu4.cif,copied_ordered,0,,Li8 V8 O24,Li4 V4 O12,Li4 V4 O12,20,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,20,Li4 V4 O12,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/uu4_ordered.cif
uut,/root/Mattergen/OBELIX/cifs/uut.cif,ok,0,,Li24 P4 Se1.2 S18.8 Br4,Li6.006 P1 Se0.3 S4.7 Br1,Li6.006 P1 Se0.3 S4.7 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,5,5x1x1,0.025880000000000014,0.013852499999999995,True,0.0002484060611077643,0.007692307692307696,0.0076816617182602145,True,,9,1,65,Li30 P5 Se2 S23 Br5,mattersim,True,True,27,7.10636969099869,-265.420166015625,-4.083387169471154,/root/Mattergen/results/obelix_random10_321/cifs/uut_ordered.cif
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,ok,0,,Sr8 Li48 La16 Bi16 O96,Sr3.996 Li23.9784 La8.004 Bi8 O48,Sr3.996 Li23.9784 La8.004 Bi8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.04033333333333333,0.012575000000000006,True,0.00017357572420606537,0.0,0.0,True,,6,1,92,Sr4 Li24 La8 Bi8 O48,mattersim,True,True,70,24.6528024299987,-551.6339721679688,-5.996021436608356,/root/Mattergen/results/obelix_random10_321/cifs/uw9_ordered.cif
uwh,/root/Mattergen/OBELIX/cifs/uwh.cif,approximation_warning,0,Occupancy error 0.053000 exceeds tolerance 0.050000,Li40.64 La24 Zr3.12 Ta12.08 O96,Li20.328 La12 Zr1.576 Ta6.032 O48,Li20.328 La12 Zr1.576 Ta6.032 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.05299999999999999,0.01833333333333332,False,0.00017872208822894073,0.006625021725572777,0.006525685687650107,True,,8,1,89,Li21 La12 Zr2 Ta6 O48,mattersim,True,True,77,28.083940626995172,-679.0875244140625,-7.630196903528792,/root/Mattergen/results/obelix_random10_321/cifs/uwh_ordered.cif
ux3,/root/Mattergen/OBELIX/cifs/ux3.cif,approximation_warning,0,Occupancy error 0.076667 exceeds tolerance 0.050000,Li0.57 Sm9.02 Si6 O25.82,Li0.568 Sm9.024 Si6 O25.82,Li0.568 Sm9.024 Si6 O25.82,42,0,0.0,spacegroup,random,0,0,,3,3x1x1,0.07666666666666669,0.020266666666666665,False,8.607061807314187e-05,0.002553146738749512,0.0025230336851091995,True,,3,1,124,Li2 Sm27 Si18 O77,mattersim,True,True,34,13.012915295999846,-1008.527099609375,-8.133283061365928,/root/Mattergen/results/obelix_random10_321/cifs/ux3_ordered.cif
uxi,/root/Mattergen/OBELIX/cifs/uxi.cif,ok,0,,Li13.2 Mn5.2 In2.8 Cl32,Li3.3 Mn1.3 In0.7 Cl8,Li3.3 Mn1.3 In0.7 Cl8,14,0,0.0,spacegroup,random,0,0,,3,1x1x3,0.016666666666666663,0.008333333333333318,True,0.0,0.0026315789473684154,0.0026315789473684154,True,,7,1,40,Li10 Mn4 In2 Cl24,mattersim,True,True,16,5.52998140300042,-162.79351806640625,-4.069837951660157,/root/Mattergen/results/obelix_random10_321/cifs/uxi_ordered.cif
uxo,/root/Mattergen/OBELIX/cifs/uxo.cif,ok,0,,Li11.52 P4 N0.56 O14.92,Li11.52 P4 N0.56 O14.92,Li11.52 P4 N0.56 O14.92,32,0,0.0,spacegroup,random,0,0,,3,3x1x1,0.048333333333333325,0.022023809523809525,True,1.6653345369377348e-16,0.01385037748798901,0.013850377487989004,True,,3,1,94,Li35 P12 N3 O44,mattersim,True,True,69,30.041717742999026,-585.864990234375,-6.2326062790890955,/root/Mattergen/results/obelix_random10_321/cifs/uxo_ordered.cif
vg0,/root/Mattergen/OBELIX/cifs/vg0.cif,ok,0,,Li9 Al3 Ge9 P18 O72,Li2 Al1 Ge3 P6 O24,Li2 Al1 Ge3 P6 O24,36,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.025525525525525533,0.025525525525525533,0.0,True,,0,1,36,Li2 Al1 Ge3 P6 O24,mattersim,True,True,33,7.342831137997564,-247.9206085205078,-6.886683570014106,/root/Mattergen/results/obelix_random10_321/cifs/vg0_ordered.cif
vj7,/root/Mattergen/OBELIX/cifs/vj7.cif,ok,0,,Li25 Si1 P3 S20 Br4,Li6.25002 Si0.25 P0.75 S5 Br1,Li6.25002 Si0.25 P0.75 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,5,5x1x1,0.050000000000000044,0.031620370370370354,True,7.974356066031696e-07,0.010159651669085612,0.010158854233479009,True,,6,1,65,Li30 Si1 P4 S25 Br5,mattersim,True,True,35,9.968445159996918,-268.39910888671875,-4.129217059795673,/root/Mattergen/results/obelix_random10_321/cifs/vj7_ordered.cif
vlm,/root/Mattergen/OBELIX/cifs/vlm.cif,ok,0,,Li0.35 La0.65 Ti0.7 Al0.3 O3,Li0.349 La0.651 Ti0.702 Al0.297 O3,Li0.349 La0.651 Ti0.702 Al0.297 O3,5,0,0.0,spacegroup,random,0,0,,3,1x1x3,0.03633333333333333,0.01733333333333334,True,0.0005881176235247032,0.006666666666666668,0.006238581049543224,True,,0,1,15,Li1 La2 Ti2 Al1 O9,mattersim,True,True,14,4.106330536000314,-122.18348693847656,-8.145565795898438,/root/Mattergen/results/obelix_random10_321/cifs/vlm_ordered.cif
