parent_id,source_file,stage,status,attempt,resolved,resolution,message,candidate_index,num_atoms,converged,relaxation_steps,relaxation_seconds,total_energy_ev,energy_per_atom_ev
wyu,/root/Mattergen/OBELIX/cifs/wyu.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['La3', 'La3', 'La3', 'La3', 'La3', 'La3', 'La3', 'La3', 'La4', 'La4', 'La4', 'La4', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li2', 'Li2', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'Zr5', 'Zr5', 'Zr5', 'Zr5', 'Zr5', 'Zr5', 'Zr5', 'Zr5']`.",,,,,,,
x2i,/root/Mattergen/OBELIX/cifs/x2i.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Bi1', 'Bi1', 'Bi1', 'Bi1', 'Li0', 'Li0', 'Li0', 'Li0', 'O2', 'O2', 'O2', 'O2', 'O3', 'O3', 'O3', 'O3']`.",,,,,,,
xa0,/root/Mattergen/OBELIX/cifs/xa0.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.250000 exceeds tolerance 0.050000,4,111,True,43,18.18883089999872,-842.3809814453125,-7.589017850858671
xas,/root/Mattergen/OBELIX/cifs/xas.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li2', 'Li2', 'S5', 'S5', 'S5', 'S5', 'S6', 'S6', 'S6', 'S6', 'S7', 'S7', 'S7', 'S7', 'Sn3', 'Sn3', 'Sn4', 'Sn4']`.",,,,,,,
xog,/root/Mattergen/OBELIX/cifs/xog.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,88,False,300,109.02559445199586,-583.7137451171875,-6.63311073996804
xog,/root/Mattergen/OBELIX/cifs/xog.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,88,False,300,106.95965364999574,-594.559814453125,-6.756361527876421
xog,/root/Mattergen/OBELIX/cifs/xog.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,88,False,300,108.97673225300241,-583.5280151367188,-6.631000172008168
xog,/root/Mattergen/OBELIX/cifs/xog.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,88,False,300,97.74398779899639,-595.0465698242188,-6.761892838911577
y2l,/root/Mattergen/OBELIX/cifs/y2l.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li2', 'Li2', 'Li3', 'Li3', 'Al4', 'Al4', 'S5', 'S5', 'S5', 'S5', 'S6', 'S6', 'S7', 'S7']`.",,,,,,,
z16,/root/Mattergen/OBELIX/cifs/z16.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.066070 exceeds tolerance 0.050000,4,104,True,40,11.16386974699708,-425.8787841796875,-4.0949883094200725
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,92,False,300,115.29655577499943,-714.2118530273438,-7.763172315514606
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,92,False,300,115.2964933829935,-689.22265625,-7.491550611413044
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,92,False,300,113.26542910900025,-691.58740234375,-7.517254373301631
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,92,False,300,115.17854044299747,-713.9237670898438,-7.760040946628736
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,92,False,300,113.18784434899862,-713.662353515625,-7.757199494735055
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,92,False,300,112.99045649900654,-710.3060302734375,-7.720717720363451
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,92,False,300,114.87967745499918,-681.9234619140625,-7.412211542544157
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,92,False,300,115.44277083899942,-691.7747192382812,-7.519290426503057
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,92,False,300,88.68997324600059,-681.2272338867188,-7.404643846594769
